user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic
0418b553-ec89-4576-8b0c-b3801f3bf59c,13,yes,FR,1,yes,217.59.244.93,1,9-7-5-9-5,UTC+3,48,0,1,1,0,0,0,3.0,1.0
35360053-cd20-4c48-be58-f3c4df328b4d,14,no,JP,7,no,164.73.199.7,6,5-6-4-6-8,UTC+1,72,1,0,0,0,1,0,1.0,4.0
c7a8319c-f5d6-4602-b7c4-2d2b1cd8ecdb,18,yes,ES,4,no,222.35.58.32,4,6-2-6-7-2,UTC-5,58,0,1,0,0,0,0,-5.0,0.0
09eb5cbb-6a35-45ea-846b-7b60503c1afd,17,yes,DE,7,yes,219.107.135.155,3,4-3-1-7-2,UTC+1,23,0,1,1,0,1,0,1.0,3.0
9d0ac609-7f2e-4d72-89a6-d00e4d571238,12,no,DE,3,no,192.54.230.86,3,3-6-3-7-9,UTC+8,95,1,0,0,0,0,0,8.0,2.0
fac63a8a-36fa-4c90-af86-d6a251f7d6bf,9,yes,FR,5,yes,215.52.127.245,6,1-7-1-2-5,UTC-5,65,0,1,1,1,1,0,-5.0,5.0
952c7532-e7fe-4096-a04d-9d7f3eb86648,7,no,DE,9,yes,184.221.247.143,2,9-1-1-9-6,UTC+8,58,1,0,1,1,1,0,8.0,7.0
d740f48f-e228-4426-8e52-6120c7c949aa,7,no,FR,2,yes,59.87.226.253,8,4-3-3-7-9,UTC+1,23,0,0,1,1,0,0,1.0,5.0
05cf8e45-3ae6-4d7d-a7e7-aa32663f0140,11,no,FR,9,yes,129.14.156.2,1,5-6-3-8-6,UTC+1,106,1,0,1,0,1,0,1.0,5.0
7992e7dd-3f2d-499a-863b-0aecd45a7e46,16,yes,JP,4,no,115.170.49.39,2,6-5-1-8-6,UTC+8,30,0,1,0,0,0,0,8.0,0.0
11b239d8-c63c-4805-887d-a518f533157a,11,no,ES,3,yes,134.150.57.227,6,5-6-1-4-3,UTC+3,95,0,0,1,0,0,0,3.0,3.0
6885d979-b909-41a0-bb7d-571f961f6fcb,15,yes,DE,8,yes,193.146.225.14,10,3-5-5-2-3,UTC+1,50,0,1,1,0,1,0,1.0,3.0
9de272fc-951a-4b2a-a766-2df0adc58b75,17,no,DE,10,yes,116.74.231.13,3,6-2-7-7-6,UTC+3,71,1,0,1,0,1,0,3.0,5.0
07b81c06-54dd-4bba-99d9-1bf9db4e47d2,20,yes,EN,8,no,125.179.49.8,1,6-4-6-1-4,UTC+1,82,0,1,0,0,1,0,1.0,2.0
ff2750e4-56f3-4616-b85c-f8b57785354d,7,yes,ES,3,no,69.86.62.91,7,6-8-2-5-5,UTC-7,41,0,1,0,1,0,0,-7.0,2.0
9a89a68f-8b07-44b2-8e3a-70a88692098b,6,no,EN,10,no,43.44.78.160,9,3-8-2-5-6,UTC-5,88,1,0,0,1,1,0,-5.0,6.0
18530868-c5d2-4377-97d1-2dcb82e968d7,15,yes,JP,4,no,132.175.194.37,13,1-9-7-9-6,UTC+3,47,1,1,0,0,0,0,3.0,0.0
bff4e543-fb01-4db9-859b-134b71d21245,10,yes,CN,3,no,213.162.119.174,13,6-3-2-7-4,UTC-7,108,0,1,0,0,0,0,-7.0,0.0
8e687d00-88f1-4663-a9ad-1348a19207c6,8,yes,DE,6,no,193.126.63.181,9,8-9-3-3-1,UTC+8,57,1,1,0,1,1,0,8.0,4.0
559aa533-5b89-4c0e-a563-265a70dae7f6,17,no,CN,3,no,166.255.176.34,13,4-5-1-9-9,UTC-7,103,0,0,0,0,0,0,-7.0,2.0
dac2d2c1-88df-4ff3-ba66-a2b00b6ed69d,19,no,FR,4,yes,21.0.253.242,2,9-6-9-8-6,UTC+8,61,0,0,1,0,0,0,8.0,3.0
400d5168-0a09-41df-9802-613eac4b0f5c,9,no,JP,5,no,216.109.107.123,7,9-9-3-5-6,UTC+3,98,1,0,0,1,1,0,3.0,6.0
faf0ae7b-4ea0-420d-9e1b-dc7939a14c5b,19,no,FR,6,no,213.83.135.250,9,8-1-9-9-6,UTC+3,89,1,0,0,0,1,0,3.0,4.0
41152eac-d000-454e-8c5b-3dd3ed4ac442,7,yes,ES,9,no,140.128.13.173,4,1-1-1-5-8,UTC+0,62,1,1,0,1,1,0,0.0,4.0
7be2359b-7bfd-49f1-89b9-e944d77c44f8,7,yes,FR,6,yes,144.220.32.44,13,6-3-5-5-9,UTC+1,106,1,1,1,1,1,0,1.0,5.0
32576f7c-86f7-48a3-a1dd-142fe94897e8,15,yes,CN,5,yes,119.136.86.228,10,6-2-1-3-2,UTC+0,54,0,1,1,0,1,0,0.0,3.0
135ba6a5-d038-485b-9a17-1927e95b704c,15,yes,ES,1,yes,120.29.212.62,5,1-1-4-5-9,UTC-5,25,0,1,1,0,0,0,-5.0,1.0
8cb808fa-2c44-48bc-a189-bfdf78fb6353,17,no,ES,10,no,168.178.49.18,3,7-1-8-5-7,UTC-7,96,1,0,0,0,1,0,-7.0,4.0
f12fb71e-7b2b-4184-81b4-fcc7d3023588,17,no,FR,7,yes,218.64.219.244,13,2-2-1-2-6,UTC-5,21,1,0,1,0,1,0,-5.0,5.0
088b3156-aa4d-4000-b953-11cf4b2b68e2,17,no,EN,2,no,101.14.69.189,6,8-5-3-6-3,UTC+0,52,0,0,0,0,0,0,0.0,2.0
00f48b14-f9e5-4914-b667-237e44f314ea,7,yes,JP,6,no,17.195.147.185,8,2-7-2-2-1,UTC+0,29,1,1,0,1,1,0,0.0,4.0
8eaa3480-c53f-4665-9b32-53bf85c77ff4,12,no,EN,7,no,118.252.145.71,5,2-5-9-8-1,UTC+0,62,1,0,0,0,1,0,0.0,4.0
96bbb6ed-adfa-4daf-8fa8-8ad48b361f85,13,no,CN,9,no,174.73.144.49,13,1-6-2-3-4,UTC+0,33,1,0,0,0,1,0,0.0,4.0
42401bdc-930b-4afa-9bae-ea9c86dcae79,14,yes,EN,2,yes,211.202.185.137,12,8-2-5-6-8,UTC+1,90,0,1,1,0,0,0,1.0,1.0
54896866-5567-4cfd-8ca9-6dd4ec52977c,10,no,CN,1,no,181.62.96.47,4,9-8-6-6-2,UTC-7,44,0,0,0,0,0,0,-7.0,2.0
d25512dc-83d7-4039-a1f6-a450bb9d6190,7,no,ES,6,no,85.12.155.104,11,7-3-4-5-6,UTC-5,50,1,0,0,1,1,0,-5.0,6.0
fdb2ed10-353e-4826-a526-04b2362d0791,11,yes,EN,4,no,197.7.209.215,15,8-1-9-5-1,UTC-7,48,0,1,0,0,0,0,-7.0,0.0
788c9298-33ed-40b3-a4e4-73c6905b02cc,16,yes,JP,4,no,134.244.143.180,5,9-3-6-8-1,UTC+3,101,1,1,0,0,0,0,3.0,0.0
0548bf6e-9241-49c0-85a0-d6a45b819f58,17,yes,ES,7,yes,204.31.230.233,1,9-7-5-2-4,UTC-7,65,0,1,1,0,1,0,-7.0,3.0
8b8f91a5-4524-4b00-bd5c-c18cb7ab2aa7,17,no,DE,10,yes,156.132.0.23,2,8-9-8-9-9,UTC+1,29,0,0,1,0,1,0,1.0,5.0
0e03f095-8119-4c48-843a-852aca7d577f,18,yes,JP,5,no,28.168.210.185,2,5-2-1-3-9,UTC+0,73,0,1,0,0,1,0,0.0,2.0
bf72467b-2756-4d75-a77e-cdc7450417c7,19,yes,JP,10,yes,168.98.245.117,12,7-1-4-4-7,UTC+1,94,1,1,1,0,1,0,1.0,3.0
c9ff9f06-0db2-4144-be5a-e35ae9e77975,20,yes,FR,2,no,133.74.60.63,12,7-5-6-2-4,UTC-7,100,0,1,0,0,0,0,-7.0,0.0
afe2b868-6aca-45cf-8658-d465ba038dad,17,no,FR,5,no,210.182.49.108,2,6-6-4-3-2,UTC-5,83,1,0,0,0,1,0,-5.0,4.0
fb214832-5998-468c-9aa1-8ec07cb95804,18,yes,EN,1,yes,187.230.233.173,4,4-9-3-4-5,UTC-7,104,0,1,1,0,0,0,-7.0,1.0
61bd052f-1f6c-48b3-becc-a752c49377c4,20,no,FR,2,yes,131.142.41.203,4,6-2-5-3-4,UTC+1,115,0,0,1,0,0,0,1.0,3.0
9d26761f-15d1-4410-b8bc-d178be192387,7,yes,EN,9,yes,223.95.249.51,12,3-1-4-3-2,UTC-5,109,1,1,1,1,1,0,-5.0,5.0
b6738247-3bf2-4408-9fa5-ea5df5b59c42,16,no,CN,1,no,195.189.156.196,6,4-8-3-2-2,UTC+3,35,0,0,0,0,0,0,3.0,2.0
5dc79da5-b6b6-47b1-b4ed-ce52e1bcc39c,18,no,JP,3,yes,140.107.200.37,6,1-4-7-3-3,UTC+1,67,0,0,1,0,0,0,1.0,3.0
05941f62-4e37-4d04-97bb-b0353b5db970,7,no,EN,9,yes,125.49.62.251,6,3-9-2-7-1,UTC-7,63,1,0,1,1,1,0,-7.0,7.0
1faf0784-9af8-4fa5-8207-f17cc8e05179,18,no,FR,9,no,148.53.81.19,2,5-1-2-6-5,UTC+1,51,1,0,0,0,1,0,1.0,4.0
ed042fd6-a6db-4b8a-be9a-950032ea3c67,16,yes,ES,4,no,77.19.129.224,6,5-9-7-2-2,UTC+8,87,1,1,0,0,0,0,8.0,0.0
5b67f9ee-6300-495b-8175-06b3bbeeeee0,17,no,JP,9,no,178.91.200.212,7,6-5-4-6-4,UTC+8,46,0,0,0,0,1,0,8.0,4.0
ec130f27-24d9-45a7-8ae1-0abd1df20459,10,yes,FR,8,yes,154.220.139.253,1,4-5-5-4-5,UTC-7,37,0,1,1,0,1,0,-7.0,3.0
dfd0005f-360e-4a93-bb67-ff746fa57420,19,yes,CN,8,no,116.59.55.41,4,2-4-4-3-5,UTC-7,75,0,1,0,0,1,0,-7.0,2.0
f19e4bdd-068e-449c-978c-1437f748a603,9,yes,FR,1,yes,18.249.178.165,15,1-2-8-2-4,UTC-7,40,0,1,1,1,0,0,-7.0,3.0
ec08d0e5-2ade-4fba-83fb-d399416ee42f,20,no,EN,7,yes,192.97.19.43,15,6-1-5-4-9,UTC+3,35,1,0,1,0,1,0,3.0,5.0
1b2f8d93-f837-4b56-900d-79cab2bf7dee,8,yes,FR,8,no,165.166.231.100,11,9-5-7-2-5,UTC+0,26,1,1,0,1,1,0,0.0,4.0
e99e1710-edab-43ea-8c9c-071bfe1035cc,9,no,DE,8,no,95.149.87.218,4,9-6-6-4-1,UTC+1,24,1,0,0,1,1,0,1.0,6.0
22c04583-cedc-437f-971d-c36b7362ddca,14,no,EN,9,yes,136.83.175.235,1,3-8-4-3-9,UTC+8,55,0,0,1,0,1,0,8.0,5.0
91ebfd98-1093-4ce2-a4ce-a25232b65f82,11,yes,ES,8,no,119.135.202.3,12,1-2-1-4-4,UTC-5,115,0,1,0,0,1,0,-5.0,2.0
a50246dc-6db6-46a0-9baf-ce2e478d2fe6,11,no,FR,6,yes,156.165.179.89,7,4-8-2-5-8,UTC+8,71,1,0,1,0,1,0,8.0,5.0
f7d99846-c9bc-4495-89bd-e148ca33f445,18,yes,JP,2,yes,217.71.78.144,8,7-3-6-6-2,UTC+8,61,0,1,1,0,0,0,8.0,1.0
896a4fe3-2423-4381-9123-2bcb4e90225d,11,yes,CN,9,no,6.99.151.154,6,6-2-4-2-7,UTC-7,80,0,1,0,0,1,0,-7.0,2.0
fcefea78-8828-40e6-b7a4-6c171a6b26e5,17,no,JP,8,yes,122.2.192.138,3,2-6-9-6-1,UTC+8,73,1,0,1,0,1,0,8.0,5.0
2aa33ec0-262d-4ee6-b5e3-e5760e6f332e,20,no,CN,8,yes,159.213.109.45,10,6-5-1-7-6,UTC+1,42,1,0,1,0,1,0,1.0,5.0
ca0b1ee3-5bf8-4ca0-9587-e510d3e45d9f,18,yes,DE,10,yes,128.125.103.85,3,5-7-7-3-6,UTC+1,83,0,1,1,0,1,0,1.0,3.0
e9a27bc0-e36d-4b45-8b86-b2865e123376,10,no,DE,10,yes,209.117.23.236,9,8-4-1-8-7,UTC+3,86,0,0,1,0,1,0,3.0,5.0
5cf9ae1e-a3b3-40ab-9ab2-03a28e502369,17,no,DE,2,yes,40.190.17.137,3,9-1-1-2-6,UTC+1,69,0,0,1,0,0,0,1.0,3.0
c7344474-a9e3-4692-84e3-c8bea87e26f5,10,yes,DE,8,yes,92.154.176.164,13,8-3-7-9-6,UTC-7,43,0,1,1,0,1,0,-7.0,3.0
bcc9c07d-0f2f-4482-b853-b8306d1bc7de,20,no,EN,8,yes,171.136.12.50,6,6-4-4-2-6,UTC-5,86,0,0,1,0,1,0,-5.0,5.0
c64c38ca-9d15-46c2-a751-2511e2002832,18,yes,ES,3,no,146.77.88.80,10,4-5-9-9-3,UTC+3,65,0,1,0,0,0,0,3.0,0.0
2f28cbca-f399-48ab-9384-971978c4d38c,14,no,EN,4,yes,217.87.20.176,15,6-7-6-4-7,UTC+1,85,0,0,1,0,0,0,1.0,3.0
24b91986-ec0e-441d-a7d4-759ef0c870a7,12,yes,EN,2,yes,23.107.118.58,7,7-6-3-3-7,UTC+8,55,0,1,1,0,0,0,8.0,1.0
0c8827a3-dba6-44af-b4ed-1050a2acda68,11,yes,DE,3,yes,199.250.242.82,12,4-2-7-4-6,UTC+3,82,0,1,1,0,0,0,3.0,1.0
a4817f29-ea7a-4e5a-9d76-deaf51027d5e,12,yes,DE,7,no,177.214.34.40,13,8-7-4-2-5,UTC+8,29,1,1,0,0,1,0,8.0,2.0
69de7f19-eb5d-4d04-9df0-244bfe6617e1,6,no,DE,1,yes,203.179.232.125,12,9-2-5-9-8,UTC+1,99,1,0,1,1,0,0,1.0,5.0
87e66b00-8782-4cd0-ac9f-0cdbe65ea739,15,no,DE,4,yes,217.210.170.24,1,3-6-2-8-1,UTC+0,99,0,0,1,0,0,0,0.0,3.0
2a229acc-4559-4b63-9a79-a5a733b98752,13,yes,EN,6,no,36.10.109.116,3,7-1-1-8-4,UTC+3,87,0,1,0,0,1,0,3.0,2.0
dec3fc56-e13c-404b-8915-9b235384eeb3,15,yes,ES,2,yes,221.222.20.198,10,4-4-2-8-4,UTC+3,101,0,1,1,0,0,0,3.0,1.0
588b4a87-647d-406f-a051-e676e6425aaf,14,no,JP,1,no,217.216.63.210,10,2-1-1-7-2,UTC+3,109,0,0,0,0,0,0,3.0,2.0
609f456a-0d09-47b5-9b06-a8e7df5713b7,20,yes,JP,4,no,169.30.2.73,12,1-5-2-9-2,UTC-7,117,0,1,0,0,0,0,-7.0,0.0
d3230cfc-f20a-47bb-ab6d-630b4dea50f5,9,yes,FR,9,no,93.232.220.152,4,1-9-1-3-2,UTC+3,110,1,1,0,1,1,0,3.0,4.0
b1a015af-79e2-40ca-8a00-e1c932938222,7,yes,EN,6,yes,156.234.82.15,13,6-9-3-8-4,UTC+8,96,1,1,1,1,1,0,8.0,5.0
42c70765-38ad-442c-be24-09d4421158d2,17,no,JP,1,yes,109.92.155.31,15,4-8-2-6-3,UTC-5,40,0,0,1,0,0,0,-5.0,3.0
b1163c6d-8597-4d08-9842-27c80e4270a0,15,yes,DE,4,no,138.193.88.200,15,5-7-9-5-9,UTC+8,79,0,1,0,0,0,0,8.0,0.0
4e096f06-f9fc-455c-8366-56efcfba1a8c,13,no,EN,1,yes,36.34.255.210,8,4-5-5-7-4,UTC-5,69,0,0,1,0,0,0,-5.0,3.0
44780f68-f4bd-46fc-a861-fb85383aee40,18,no,ES,9,no,25.69.113.79,11,6-3-4-3-3,UTC+8,76,1,0,0,0,1,0,8.0,4.0
17a10a18-f053-4def-9245-e79d09a11a34,12,yes,EN,9,no,213.101.117.62,2,8-9-6-6-8,UTC+3,43,0,1,0,0,1,0,3.0,2.0
8b4206f6-b702-47fc-b40e-29f86a1ad967,7,yes,EN,2,no,88.184.250.204,2,2-1-5-7-8,UTC+0,116,0,1,0,1,0,0,0.0,2.0
0d92781c-4f29-4252-bde3-950070bd2550,17,yes,CN,7,no,146.92.75.169,4,4-4-9-4-3,UTC+3,57,0,1,0,0,1,0,3.0,2.0
d2970dd9-a1af-4a6c-bf9a-5d1ef90eb67a,13,yes,FR,4,yes,153.217.210.168,4,7-4-9-2-1,UTC+8,120,0,1,1,0,0,0,8.0,1.0
2d166260-b7af-4fee-916d-fa31b1d8fa42,10,no,FR,8,yes,152.170.168.252,12,7-3-9-3-6,UTC+0,32,1,0,1,0,1,0,0.0,5.0
3e8056b4-007d-47ed-83df-d03c3bbd1140,12,yes,CN,1,yes,53.195.120.254,3,6-7-3-9-1,UTC-7,50,0,1,1,0,0,0,-7.0,1.0
57ea7541-561d-461f-915b-e6d5dc8db967,10,no,JP,6,yes,121.225.163.82,5,2-9-9-2-2,UTC+3,58,1,0,1,0,1,0,3.0,5.0
b7406b4f-75bd-4e9b-87f9-78cabb68beaa,19,no,EN,10,yes,157.97.90.222,9,4-1-5-2-1,UTC-7,117,1,0,1,0,1,0,-7.0,5.0
d7552d41-52a5-46df-8bf3-201ed741bb54,8,no,ES,7,no,151.181.116.169,4,9-3-6-5-3,UTC-5,90,1,0,0,1,1,0,-5.0,6.0
f7c8fe23-12f4-423f-b06f-b55b81223afb,11,yes,DE,10,no,53.80.167.130,6,6-3-2-2-9,UTC+3,28,0,1,0,0,1,0,3.0,2.0
78aadb3c-fd57-4fcb-97f0-4d20292ff701,13,yes,CN,10,no,63.88.241.172,12,5-7-6-6-5,UTC+3,82,0,1,0,0,1,0,3.0,2.0
b2ad891b-8a0b-4750-8239-8e2e27451e8f,8,yes,FR,5,no,202.206.142.23,11,5-2-5-7-9,UTC+0,81,1,1,0,1,1,0,0.0,4.0
d5762fd0-a12a-4a24-bc18-7b3be4c58fcc,14,no,DE,8,no,203.175.173.7,2,5-1-8-6-1,UTC+1,80,1,0,0,0,1,0,1.0,4.0
f7727627-9096-45bc-8aea-e9fc21e818e3,14,yes,ES,4,no,207.142.190.255,5,1-1-5-7-6,UTC-5,67,0,1,0,0,0,0,-5.0,0.0
eb45cffb-7577-4b7c-8d95-f637795e29b8,12,no,FR,2,no,205.242.18.190,9,9-4-9-7-3,UTC-7,29,0,0,0,0,0,0,-7.0,2.0
253c0cba-47e1-477a-b6b4-a21fd79171ff,6,no,ES,5,yes,167.252.3.255,11,3-2-2-3-4,UTC+3,53,1,0,1,1,1,0,3.0,7.0
876c6e6b-f4cb-460b-b07f-d415b971bbd2,10,yes,ES,2,yes,199.56.242.33,14,5-6-8-2-6,UTC-7,28,0,1,1,0,0,0,-7.0,1.0
966c2619-deef-47f6-aea4-d84d64a78f91,12,yes,ES,7,yes,52.16.183.110,5,3-8-6-6-4,UTC+1,120,0,1,1,0,1,0,1.0,3.0
b8d3f367-5b46-46a0-afa2-0c0aa7ca6c4e,14,yes,EN,2,no,153.167.8.217,9,5-5-8-6-1,UTC+1,78,0,1,0,0,0,0,1.0,0.0
e7e4dd6f-5420-47aa-8ad4-e2fefeac78e3,12,no,EN,5,yes,223.58.66.225,10,3-2-1-4-1,UTC-5,30,0,0,1,0,1,0,-5.0,5.0
d64454fb-948c-4eb7-b7dc-649232dc3b74,9,yes,DE,7,no,149.160.30.210,11,8-4-6-6-7,UTC-5,82,1,1,0,1,1,0,-5.0,4.0
c6e83a79-eaec-4c79-866f-3b57b6c0ed0f,17,yes,FR,2,yes,13.60.47.98,9,2-3-2-1-6,UTC+8,83,0,1,1,0,0,0,8.0,1.0
10386fe2-5285-41d5-bf65-8d3585591f6a,10,yes,CN,5,no,96.154.187.32,2,5-9-5-4-3,UTC-7,77,0,1,0,0,1,0,-7.0,2.0
e92b8b21-17db-4034-af90-0b93b6a8f1b6,6,yes,ES,4,no,195.87.207.254,11,2-1-2-1-8,UTC+0,83,1,1,0,1,0,0,0.0,2.0
68caa110-78a2-437a-8e84-a3d072178ecc,11,no,FR,5,no,135.242.70.126,3,4-9-4-2-2,UTC+3,83,1,0,0,0,1,0,3.0,4.0
b5d23d8d-6a58-4e39-9dd5-3cccea82ce8f,8,no,ES,6,no,196.177.221.33,14,1-9-7-8-1,UTC+3,20,1,0,0,1,1,0,3.0,6.0
7cbd0f68-e0a9-4741-ac5f-f40b9208e44b,15,yes,EN,10,yes,37.244.109.28,14,3-8-1-2-3,UTC-5,45,0,1,1,0,1,0,-5.0,3.0
09061c55-4cc1-4ee9-9976-6e2acc19f1d1,16,yes,ES,9,no,175.195.20.0,3,9-8-7-6-2,UTC-7,44,0,1,0,0,1,0,-7.0,2.0
1d1f1150-800c-4fb2-8fa5-b9c8556dca02,16,yes,JP,6,yes,132.78.231.35,8,9-8-8-1-5,UTC+8,75,0,1,1,0,1,0,8.0,3.0
57cfdf40-79cb-412e-bf31-a9d9baa12c62,19,yes,EN,6,no,80.251.92.154,13,9-8-3-3-8,UTC+0,48,0,1,0,0,1,0,0.0,2.0
51542a77-5a78-4209-94b7-645ba735687e,11,no,ES,7,no,74.210.36.231,3,2-2-7-7-7,UTC+3,71,1,0,0,0,1,0,3.0,4.0
49524b63-5038-4a15-8ca6-a1a234d7cca3,20,no,EN,4,yes,200.105.98.178,15,4-6-2-4-8,UTC+1,34,0,0,1,0,0,0,1.0,3.0
d5e6c144-c118-4cad-9eb7-4ef7e771352d,9,no,FR,9,no,192.131.166.6,5,9-9-7-8-5,UTC+8,71,1,0,0,1,1,0,8.0,6.0
8a0cfa15-6d09-4949-a619-9cf2773f9e3b,12,no,DE,10,no,170.243.73.63,15,4-1-5-5-5,UTC+3,36,1,0,0,0,1,0,3.0,4.0
8d5ee3c7-4c2e-4cec-acc4-5ff5a278c72a,18,yes,JP,1,no,202.166.219.122,7,3-6-7-8-8,UTC+8,63,0,1,0,0,0,0,8.0,0.0
8e4896da-1888-46a8-ae14-d7afcf38dce7,12,no,FR,5,no,39.71.129.168,1,1-9-1-6-9,UTC+3,103,0,0,0,0,1,0,3.0,4.0
dd29b086-0ad7-4b2e-8df2-4e0ebf5cc91a,9,no,FR,7,no,195.226.198.40,11,7-3-1-8-6,UTC+3,48,1,0,0,1,1,0,3.0,6.0
e764f984-8657-4d29-8385-c834f315b5a2,17,yes,EN,3,no,204.247.172.114,7,7-1-9-9-2,UTC+0,68,0,1,0,0,0,0,0.0,0.0
8c74b568-017d-4c7f-a8af-9dbe1ac7198e,11,no,DE,10,yes,212.78.23.223,8,3-3-1-6-5,UTC+8,45,1,0,1,0,1,0,8.0,5.0
91a4b3af-d162-4db9-b69a-ce3d2ce77625,14,yes,FR,8,no,84.42.148.16,4,4-2-9-7-5,UTC-5,43,1,1,0,0,1,0,-5.0,2.0
c0f238fd-6447-4f77-845a-ce278d5992a0,18,yes,ES,7,no,199.192.92.53,2,3-5-1-2-3,UTC+0,60,1,1,0,0,1,0,0.0,2.0
406171d5-d5de-4062-abb6-f4ad3f4c9fb8,14,no,FR,3,no,165.171.102.43,2,9-6-2-2-7,UTC-7,33,0,0,0,0,0,0,-7.0,2.0
898132e8-77d8-4777-a7a4-f6c06cca168e,9,no,EN,6,no,174.16.37.23,3,1-1-9-2-1,UTC+1,36,1,0,0,1,1,0,1.0,6.0
c8edc8ec-f18d-4449-88ac-783a63ac5fde,6,yes,DE,6,yes,211.254.85.2,5,1-4-6-5-4,UTC+0,24,0,1,1,1,1,0,0.0,5.0
8c983fb1-6825-4fab-8c84-5695d997b7c3,19,yes,CN,1,no,17.31.48.227,12,1-9-8-9-5,UTC-5,112,0,1,0,0,0,0,-5.0,0.0
ef54d0bd-75b2-49c8-8a2b-2eca038c94aa,14,yes,DE,8,no,134.145.114.155,14,2-2-6-1-7,UTC+8,100,0,1,0,0,1,0,8.0,2.0
f8a2a54c-73be-4f7b-9cce-c3fdfb57195c,11,yes,JP,3,no,164.139.201.78,8,7-4-4-1-7,UTC-5,80,0,1,0,0,0,0,-5.0,0.0
99d78454-72db-42a1-846f-b84aa205066a,9,no,JP,8,yes,95.153.168.133,4,3-9-1-3-7,UTC+0,115,1,0,1,1,1,0,0.0,7.0
7963210a-25b8-4996-bd9e-d78a6aef02dc,7,yes,DE,2,no,209.147.91.36,2,2-6-8-2-7,UTC+3,74,0,1,0,1,0,0,3.0,2.0
ab00a035-1059-4eb9-857d-b22b9ac8b386,13,no,CN,9,yes,143.163.210.197,12,6-3-2-5-5,UTC+8,65,1,0,1,0,1,0,8.0,5.0
5618cbc8-6fd9-485c-8e59-a7b9f8e36e0c,7,yes,CN,2,no,172.156.192.171,8,4-8-1-8-5,UTC+1,114,0,1,0,1,0,0,1.0,2.0
3a0cb94c-cb33-4b17-873d-bc0fbd38e3f4,20,no,CN,1,no,21.27.103.16,8,7-4-3-9-9,UTC+3,37,0,0,0,0,0,0,3.0,2.0
1df8cdf4-6e58-4303-8c56-9c4519c73209,6,yes,JP,4,no,217.213.170.10,15,2-5-3-3-7,UTC+1,56,0,1,0,1,0,0,1.0,2.0
3b7b7b7a-dfb0-4cd5-844f-4d0a415ce628,7,no,CN,3,yes,222.37.189.16,7,2-8-7-6-1,UTC-5,82,1,0,1,1,0,0,-5.0,5.0
4e2be383-e91d-4fc9-9883-a6a009690b87,12,no,ES,6,no,157.172.110.170,2,7-8-9-3-6,UTC-5,79,1,0,0,0,1,0,-5.0,4.0
1ce26c28-a2b6-4a5f-ac5a-abd84993144e,18,yes,FR,3,no,146.169.163.40,13,6-9-6-2-8,UTC+1,42,0,1,0,0,0,0,1.0,0.0
34d2960a-c5ce-42b4-a769-7fc18fa34ad3,12,yes,ES,1,no,29.208.4.52,9,2-8-8-2-1,UTC+8,78,0,1,0,0,0,0,8.0,0.0
73313bbd-68ff-4d7a-8867-ddb690b88bc9,20,yes,ES,6,no,128.230.53.182,5,2-1-8-3-2,UTC+1,84,0,1,0,0,1,0,1.0,2.0
01eee4be-07fe-4dd3-8247-af82bfee15ae,19,no,JP,3,no,140.106.227.119,12,4-3-8-2-4,UTC-7,44,0,0,0,0,0,0,-7.0,2.0
3b9155b2-f4e6-4dc2-9f82-f34329f1b55b,9,yes,FR,7,no,150.22.21.207,15,2-4-6-2-9,UTC+1,98,1,1,0,1,1,0,1.0,4.0
011cc2b2-eee2-4fa3-beff-cbaf2ec50d7a,17,no,ES,1,no,56.9.151.162,12,1-8-4-2-2,UTC+0,97,0,0,0,0,0,0,0.0,2.0
0174f349-3eca-47b4-9991-fa834e48a3aa,18,no,CN,6,yes,124.184.59.163,15,4-7-9-3-8,UTC+1,82,1,0,1,0,1,0,1.0,5.0
90e4e224-4780-4f67-9cf2-b16eb8bfa806,6,no,EN,5,yes,183.140.165.208,12,5-8-8-1-6,UTC+0,45,1,0,1,1,1,0,0.0,7.0
90834a9b-0736-4545-9bd1-0aeb851e832b,16,no,EN,7,no,28.43.0.249,13,3-3-4-1-4,UTC+8,59,1,0,0,0,1,0,8.0,4.0
c6482479-9847-4559-9f04-de58c83d4505,18,no,DE,3,yes,185.117.170.194,11,4-1-3-2-4,UTC+3,106,0,0,1,0,0,0,3.0,3.0
da28c5ca-7f94-4c2e-91ba-baf6fbb147d4,9,no,FR,8,no,186.46.72.255,4,3-8-2-6-5,UTC+8,99,1,0,0,1,1,0,8.0,6.0
b6c2ab91-454f-428e-b792-04cd91747e7f,13,yes,JP,10,no,60.107.145.243,13,9-9-7-6-5,UTC+3,88,0,1,0,0,1,0,3.0,2.0
3463d390-4946-483f-a8b2-a239456695a1,8,yes,EN,9,no,128.105.136.110,2,9-8-3-4-4,UTC-7,110,1,1,0,1,1,0,-7.0,4.0
dd985733-797c-4b5b-b23e-05b34f3ff052,7,yes,CN,10,yes,140.11.237.131,4,2-4-6-5-3,UTC+1,58,1,1,1,1,1,0,1.0,5.0
e3bdfc73-c274-4155-a79a-8efb8b2bb2d8,7,no,FR,9,yes,219.59.2.241,8,4-4-3-9-1,UTC+0,51,1,0,1,1,1,0,0.0,7.0
